ID,Nom,IDVoisin,NomVoisin
29262,SAINT-SAUVEUR,29131,LOCMELAR
29262,SAINT-SAUVEUR,29266,SAINT-THEGONNEC LOC-EGUINER
29262,SAINT-SAUVEUR,29277,SIZUN
29263,SAINT-SEGAL,29026,CHATEAULIN
29263,SAINT-SEGAL,29139,LOPEREC
29263,SAINT-SEGAL,29162,PLEYBEN
29263,SAINT-SEGAL,29222,PORT-LAUNAY
29263,SAINT-SEGAL,29302,PONT-DE-BUIS-LES-QUIMERCH
29264,SAINT-SERVAIS,29010,BODILIS
29264,SAINT-SERVAIS,29187,PLOUGAR
29264,SAINT-SERVAIS,29204,PLOUNEVENTER
29264,SAINT-SERVAIS,29237,LA ROCHE-MAURICE
29264,SAINT-SERVAIS,29244,SAINT-DERRIEN
29265,SAINTE-SEVE,29163,PLEYBER-CHRIST
29265,SAINTE-SEVE,29254,SAINT-MARTIN-DES-CHAMPS
29265,SAINTE-SEVE,29266,SAINT-THEGONNEC LOC-EGUINER
29265,SAINTE-SEVE,29279,TAULE
29266,SAINT-THEGONNEC LOC-EGUINER,29038,COMMANA
29266,SAINT-THEGONNEC LOC-EGUINER,29074,GUIMILIAU
29266,SAINT-THEGONNEC LOC-EGUINER,29202,PLOUNEOUR-MENEZ
29266,SAINT-THEGONNEC LOC-EGUINER,29262,SAINT-SAUVEUR
29267,SAINT-THOIS,29027,CHATEAUNEUF-DU-FAOU
29267,SAINT-THOIS,29048,EDERN
29267,SAINT-THOIS,29062,GOUEZEC
29267,SAINT-THOIS,29122,LAZ
29267,SAINT-THOIS,29123,LENNON
29268,SAINT-THONAN,29095,KERSAINT-PLABENNEC
29268,SAINT-THONAN,29103,LANDERNEAU
29268,SAINT-THONAN,29179,PLOUDANIEL
29268,SAINT-THONAN,29245,SAINT-DIVY
29269,SAINT-THURIEN,29004,BANNALEC
29269,SAINT-THURIEN,29147,MELLAC
29269,SAINT-THURIEN,29230,QUERRIEN
29269,SAINT-THURIEN,29274,SCAER
29269,SAINT-THURIEN,56081,GUISCRIFF
29270,SAINT-URBAIN,29043,DAOULAS
29270,SAINT-URBAIN,29045,DIRINON
29270,SAINT-URBAIN,29086,IRVILLAC
29270,SAINT-URBAIN,29144,LA MARTYRE
29270,SAINT-URBAIN,29156,PENCRAN
29270,SAINT-URBAIN,29286,TREFLEVENEZ
29270,SAINT-URBAIN,29294,LE TREHOU
29271,SAINT-VOUGAY,29030,CLEDER
29271,SAINT-VOUGAY,29111,LANHOUARNEAU
29271,SAINT-VOUGAY,29187,PLOUGAR
29271,SAINT-VOUGAY,29206,PLOUNEVEZ-LOCHRIST
29271,SAINT-VOUGAY,29213,PLOUZEVEDE
29271,SAINT-VOUGAY,29244,SAINT-DERRIEN
29271,SAINT-VOUGAY,29285,TREFLAOUENAN
29272,SAINT-YVI,29039,CONCARNEAU
29272,SAINT-YVI,29049,ELLIANT
29272,SAINT-YVI,29051,ERGUE-GABERIC
29272,SAINT-YVI,29057,LA FORET-FOUESNANT
29272,SAINT-YVI,29146,MELGVEN
29272,SAINT-YVI,29241,ROSPORDEN
29272,SAINT-YVI,29247,SAINT-EVARZEC
29273,SANTEC,29192,PLOUGOULM
29273,SANTEC,29239,ROSCOFF
29273,SANTEC,29259,SAINT-POL-DE-LEON
29274,SCAER,29004,BANNALEC
29274,SCAER,29125,LEUHAN
29274,SCAER,29241,ROSPORDEN
29274,SCAER,29269,SAINT-THURIEN
29274,SCAER,29281,TOURCH
29274,SCAER,56081,GUISCRIFF
29274,SCAER,56199,ROUDOUALLEC
29275,SCRIGNAC,22031,CARNOET
29275,SCRIGNAC,29007,BERRIEN
29275,SCRIGNAC,29012,BOLAZEC
29275,SCRIGNAC,29014,BOTSORHEL
29275,SCRIGNAC,29034,LE CLOITRE-SAINT-THEGONNEC
29275,SCRIGNAC,29114,LANNEANOU
29275,SCRIGNAC,29191,PLOUGONVEN
29275,SCRIGNAC,29227,POULLAOUEN
29276,SIBIRIL,29030,CLEDER
29276,SIBIRIL,29192,PLOUGOULM
29276,SIBIRIL,29285,TREFLAOUENAN
29277,SIZUN,29013,BOTMEUR
29277,SIZUN,29038,COMMANA
29277,SIZUN,29078,HANVEC
29277,SIZUN,29131,LOCMELAR
29277,SIZUN,29139,LOPEREC
29277,SIZUN,29180,PLOUDIRY
29277,SIZUN,29246,SAINT-ELOY
29277,SIZUN,29261,SAINT-RIVOAL
29277,SIZUN,29262,SAINT-SAUVEUR
29277,SIZUN,29294,LE TREHOU
29278,SPEZET,29027,CHATEAUNEUF-DU-FAOU
29278,SPEZET,29029,CLEDEN-POHER
29278,SPEZET,29102,LANDELEAU
29278,SPEZET,29175,PLONEVEZ-DU-FAOU
29278,SPEZET,29249,SAINT-GOAZEC
29278,SPEZET,29250,SAINT-HERNIN
29278,SPEZET,56066,GOURIN
29278,SPEZET,56199,ROUDOUALLEC
29279,TAULE,29023,CARANTEC
29279,TAULE,29068,GUICLAN
29279,TAULE,29079,HENVIC
29279,TAULE,29132,LOCQUENOLE
29279,TAULE,29184,PLOUENAN
29279,TAULE,29254,SAINT-MARTIN-DES-CHAMPS
29279,TAULE,29265,SAINTE-SEVE
29279,TAULE,29266,SAINT-THEGONNEC LOC-EGUINER
29280,TELGRUC-SUR-MER,29001,ARGOL
29280,TELGRUC-SUR-MER,29042,CROZON
29280,TELGRUC-SUR-MER,29104,LANDEVENNEC
29281,TOURCH,29041,CORAY
29281,TOURCH,29049,ELLIANT
29281,TOURCH,29125,LEUHAN
29281,TOURCH,29241,ROSPORDEN
29281,TOURCH,29274,SCAER
29282,TREBABU,29040,LE CONQUET
29282,TREBABU,29190,PLOUGONVELIN
29282,TREBABU,29201,PLOUMOGUER
29284,TREFFIAGAT,29072,GUILVINEC
29284,TREFFIAGAT,29165,PLOBANNALEC-LESCONIL
29284,TREFFIAGAT,29171,PLOMEUR
29285,TREFLAOUENAN,29030,CLEDER
29285,TREFLAOUENAN,29192,PLOUGOULM
29285,TREFLAOUENAN,29213,PLOUZEVEDE
29285,TREFLAOUENAN,29271,SAINT-VOUGAY
29285,TREFLAOUENAN,29276,SIBIRIL
29285,TREFLAOUENAN,29301,TREZILIDE
29286,TREFLEVENEZ,29144,LA MARTYRE
29286,TREFLEVENEZ,29270,SAINT-URBAIN
29286,TREFLEVENEZ,29294,LE TREHOU
29287,TREFLEZ,29064,GOULVEN
29287,TREFLEZ,29198,PLOUIDER
29287,TREFLEZ,29206,PLOUNEVEZ-LOCHRIST
29288,TREGARANTEC,29179,PLOUDANIEL
29288,TREGARANTEC,29255,SAINT-MEEN
29289,TREGARVAN,29001,ARGOL
29289,TREGARVAN,29044,DINEAULT
29289,TREGARVAN,29256,SAINT-NIC
29290,TREGLONOU,29035,COAT-MEAL
29290,TREGLONOU,29117,LANNILIS
29290,TREGLONOU,29196,PLOUGUIN
29290,TREGLONOU,29209,PLOUVIEN
29291,TREGOUREZ,29041,CORAY
29291,TREGOUREZ,29048,EDERN
29291,TREGOUREZ,29110,LANGOLEN
29291,TREGOUREZ,29122,LAZ
29292,TREGUENNEC,29174,PLONEOUR-LANVERN
29292,TREGUENNEC,29252,SAINT-JEAN-TROLIMON
29292,TREGUENNEC,29298,TREOGAT
29293,TREGUNC,29039,CONCARNEAU
29293,TREGUNC,29146,MELGVEN
29293,TREGUNC,29153,NEVEZ
29293,TREGUNC,29217,PONT-AVEN
29294,LE TREHOU,29086,IRVILLAC
29294,LE TREHOU,29144,LA MARTYRE
29294,LE TREHOU,29180,PLOUDIRY
29294,LE TREHOU,29246,SAINT-ELOY
29294,LE TREHOU,29270,SAINT-URBAIN
29294,LE TREHOU,29277,SIZUN
29294,LE TREHOU,29286,TREFLEVENEZ
29295,TREMAOUEZAN,29179,PLOUDANIEL
29295,TREMAOUEZAN,29181,PLOUEDERN
29295,TREMAOUEZAN,29204,PLOUNEVENTER
29296,TREMEOC,29037,COMBRIT
29296,TREMEOC,29174,PLONEOUR-LANVERN
29296,TREMEOC,29216,PLUGUFFAN
29296,TREMEOC,29220,PONT-L'ABBE
29297,TREMEVEN,29002,ARZANO
29297,TREMEVEN,29136,LOCUNOLE
29297,TREMEVEN,29147,MELLAC
29297,TREMEVEN,29230,QUERRIEN
29297,TREMEVEN,29233,QUIMPERLE
29297,TREMEVEN,29234,REDENE
29298,TREOGAT,29159,PEUMERIT
29298,TREOGAT,29174,PLONEOUR-LANVERN
29298,TREOGAT,29214,PLOVAN
29298,TREOGAT,29292,TREGUENNEC
29299,TREOUERGAT,29076,MILIZAC-GUIPRONVEL
29299,TREOUERGAT,29119,LANRIVOARE
29299,TREOUERGAT,29196,PLOUGUIN
29299,TREOUERGAT,29208,PLOURIN
29300,LE TREVOUX,29004,BANNALEC
29300,LE TREVOUX,29147,MELLAC
29300,LE TREVOUX,29236,RIEC-SUR-BELON
29301,TREZILIDE,29148,MESPAUL
29301,TREZILIDE,29192,PLOUGOULM
29301,TREZILIDE,29213,PLOUZEVEDE
29301,TREZILIDE,29285,TREFLAOUENAN
29302,PONT-DE-BUIS-LES-QUIMERCH,29053,LE FAOU
29302,PONT-DE-BUIS-LES-QUIMERCH,29078,HANVEC
29302,PONT-DE-BUIS-LES-QUIMERCH,29139,LOPEREC
29302,PONT-DE-BUIS-LES-QUIMERCH,29240,ROSNOEN
29302,PONT-DE-BUIS-LES-QUIMERCH,29263,SAINT-SEGAL
35001,ACIGNE,35031,LA BOUEXIERE
35001,ACIGNE,35039,BRECE
35001,ACIGNE,35051,CESSON-SEVIGNE
35001,ACIGNE,35152,LIFFRE
35001,ACIGNE,35207,NOYAL-SUR-VILAINE
35001,ACIGNE,35327,SERVON-SUR-VILAINE
35001,ACIGNE,35334,THORIGNE-FOUILLARD
35002,AMANLIS,35069,CHATEAUGIRON
35002,AMANLIS,35088,CORPS-NUDS
35002,AMANLIS,35136,JANZE
35002,AMANLIS,35204,NOUVOITOU
35002,AMANLIS,35220,PIRE-CHANCE
35003,ANDOUILLE-NEUVILLE,35007,AUBIGNE
35003,ANDOUILLE-NEUVILLE,35110,FEINS
35003,ANDOUILLE-NEUVILLE,35118,GAHARD
35003,ANDOUILLE-NEUVILLE,35251,SAINT-AUBIN-D'AUBIGNE
35003,ANDOUILLE-NEUVILLE,35296,SAINT-MEDARD-SUR-ILLE
35003,ANDOUILLE-NEUVILLE,35326,SENS-DE-BRETAGNE
35004,VAL-COUESNON,35329,SOUGEAL
35005,ARBRISSEL,35199,MOUSSE
35005,ARBRISSEL,35235,RANNEE
35005,ARBRISSEL,35239,RETIERS
35005,ARBRISSEL,35359,VISSEICHE
35006,ARGENTRE-DU-PLESSIS,35042,BRIELLES
35006,ARGENTRE-DU-PLESSIS,35097,DOMALAIN
35006,ARGENTRE-DU-PLESSIS,35105,ERBREE
35006,ARGENTRE-DU-PLESSIS,35109,ETRELLES
35006,ARGENTRE-DU-PLESSIS,35119,GENNES-SUR-SEICHE
35006,ARGENTRE-DU-PLESSIS,35183,MONDEVERT
35006,ARGENTRE-DU-PLESSIS,35217,LE PERTRE
35006,ARGENTRE-DU-PLESSIS,35272,SAINT-GERMAIN-DU-PINEL
35007,AUBIGNE,35003,ANDOUILLE-NEUVILLE
35007,AUBIGNE,35110,FEINS
35007,AUBIGNE,35195,MONTREUIL-SUR-ILLE
35007,AUBIGNE,35296,SAINT-MEDARD-SUR-ILLE
35008,AVAILLES-SUR-SEICHE,35119,GENNES-SUR-SEICHE
35008,AVAILLES-SUR-SEICHE,35125,LA GUERCHE-DE-BRETAGNE
35008,AVAILLES-SUR-SEICHE,35200,MOUTIERS
35008,AVAILLES-SUR-SEICHE,35235,RANNEE
35008,AVAILLES-SUR-SEICHE,35325,LA SELLE-GUERCHAISE
35009,BAGUER-MORVAN,35029,BONNEMAIN
35009,BAGUER-MORVAN,35095,DOL-DE-BRETAGNE
35009,BAGUER-MORVAN,35104,EPINIAC
35009,BAGUER-MORVAN,35224,PLERGUER
35009,BAGUER-MORVAN,35246,ROZ-LANDRIEUX
35009,BAGUER-MORVAN,35362,LE TRONCHET
35010,BAGUER-PICAN,35034,LA BOUSSAC
35010,BAGUER-PICAN,35078,CHERRUEIX
35010,BAGUER-PICAN,35095,DOL-DE-BRETAGNE
35010,BAGUER-PICAN,35104,EPINIAC
35010,BAGUER-PICAN,35186,MONT-DOL
35010,BAGUER-PICAN,35259,SAINT-BROLADRE
35012,BAIN-DE-BRETAGNE,35030,LA BOSSE-DE-BRETAGNE
35012,BAIN-DE-BRETAGNE,35098,LA DOMINELAIS
35012,BAIN-DE-BRETAGNE,35106,ERCE-EN-LAMEE
35012,BAIN-DE-BRETAGNE,35176,GUIPRY-MESSAC
35012,BAIN-DE-BRETAGNE,35202,LA NOE-BLANCHE
35012,BAIN-DE-BRETAGNE,35212,PANCE
35012,BAIN-DE-BRETAGNE,35221,PLECHATEL
35012,BAIN-DE-BRETAGNE,35316,SAINT-SULPICE-DES-LANDES
35013,BAINS-SUR-OUST,35236,REDON
35013,BAINS-SUR-OUST,35237,RENAC
35013,BAINS-SUR-OUST,35294,SAINTE-MARIE
35013,BAINS-SUR-OUST,35328,SIXT-SUR-AFF
35013,BAINS-SUR-OUST,56044,COURNON
35013,BAINS-SUR-OUST,56061,LA GACILLY
35013,BAINS-SUR-OUST,56232,SAINT-PERREUX
35013,BAINS-SUR-OUST,56239,SAINT-VINCENT-SUR-OUST
35014,BAIS,35097,DOMALAIN
35014,BAIS,35161,LOUVIGNE-DE-BAIS
35014,BAIS,35165,MARCILLE-ROBERT
35014,BAIS,35198,MOULINS
35014,BAIS,35220,PIRE-CHANCE
35014,BAIS,35338,TORCE
35014,BAIS,35350,VERGEAL
35014,BAIS,35359,VISSEICHE
35015,BALAZE,35072,CHATILLON-EN-VENDELAIS
35015,BALAZE,35185,MONTAUTOUR
35015,BALAZE,35194,MONTREUIL-SOUS-PEROUSE
35015,BALAZE,35260,SAINT-CHRISTOPHE-DES-BOIS
35015,BALAZE,35300,SAINT-M'HERVE
35015,BALAZE,35330,TAILLIS
35015,BALAZE,35360,VITRE
35016,BAULON,35035,BOVEL
35016,BAULON,35037,BREAL-SOUS-MONTFORT
35016,BAULON,35057,LA CHAPELLE-BOUEXIC
35016,BAULON,35123,GOVEN
35016,BAULON,35127,GUIGNEN
35016,BAULON,35149,LASSY
35016,BAULON,35169,MAXENT
35016,BAULON,35319,SAINT-THURIAL
35017,LA BAUSSAINE,35050,CARDROC
35017,LA BAUSSAINE,35134,LES IFFS
35017,LA BAUSSAINE,35156,LONGAULNAY
35017,LA BAUSSAINE,35180,MINIAC-SOUS-BECHEREL
35017,LA BAUSSAINE,35318,SAINT-THUAL
35017,LA BAUSSAINE,35337,TINTENIAC
35017,LA BAUSSAINE,35346,TRIMER
35018,LA BAZOUGE-DU-DESERT,35142,LANDEAN
35018,LA BAZOUGE-DU-DESERT,35162,LOUVIGNE-DU-DESERT
35019,BAZOUGES-LA-PEROUSE,35004,VAL-COUESNON
35019,BAZOUGES-LA-PEROUSE,35092,CUGUEN
35019,BAZOUGES-LA-PEROUSE,35164,MARCILLE-RAOUL
35019,BAZOUGES-LA-PEROUSE,35205,NOYAL-SOUS-BAZOUGES
35019,BAZOUGES-LA-PEROUSE,35242,RIMOU
35019,BAZOUGES-LA-PEROUSE,35309,SAINT-REMY-DU-PLAIN
35019,BAZOUGES-LA-PEROUSE,35339,TRANS-LA-FORET
35019,BAZOUGES-LA-PEROUSE,35354,VIEUX-VIEL
35021,BEAUCE,35112,FLEURIGNE
35021,BEAUCE,35115,FOUGERES
35021,BEAUCE,35138,LAIGNELET
35021,BEAUCE,35324,LA SELLE-EN-LUITRE
35022,BECHEREL,35156,LONGAULNAY
35022,BECHEREL,35180,MINIAC-SOUS-BECHEREL
35023,BEDEE,35040,BRETEIL
35023,BEDEE,35060,LA CHAPELLE DU LOU DU LAC
35023,BEDEE,35133,IFFENDIC
35023,BEDEE,35135,IRODOUER
35023,BEDEE,35184,MONTAUBAN-DE-BRETAGNE
35023,BEDEE,35188,MONTFORT-SUR-MEU
35023,BEDEE,35203,LA NOUAYE
35023,BEDEE,35227,PLEUMELEUC
35023,BEDEE,35245,ROMILLE
35024,BETTON,35051,CESSON-SEVIGNE
35024,BETTON,35079,CHEVAIGNE
35024,BETTON,35152,LIFFRE
35024,BETTON,35173,MELESSE
35024,BETTON,35197,MOUAZE
35024,BETTON,35238,RENNES
35024,BETTON,35278,SAINT-GREGOIRE
35024,BETTON,35315,SAINT-SULPICE-LA-FORET
35024,BETTON,35334,THORIGNE-FOUILLARD
35025,BILLE,35063,LA CHAPELLE-SAINT-AUBERT
35025,BILLE,35086,COMBOURTILLE
35025,BILLE,35137,JAVENE
35025,BILLE,35192,MONTREUIL-DES-LANDES
35025,BILLE,35214,PARCE
35025,BILLE,35243,ROMAGNE
35025,BILLE,35282,RIVES-DU-COUESNON
35026,BLERUAIS,35201,MUEL
35026,BLERUAIS,35277,SAINT-GONLAY
35026,BLERUAIS,35290,SAINT-MALON-SUR-MEL
35026,BLERUAIS,35295,SAINT-MAUGAN
35027,BOISGERVILLY,35133,IFFENDIC
35027,BOISGERVILLY,35184,MONTAUBAN-DE-BRETAGNE
35027,BOISGERVILLY,35295,SAINT-MAUGAN
35027,BOISGERVILLY,35302,SAINT-ONEN-LA-CHAPELLE
35027,BOISGERVILLY,35320,SAINT-UNIAC
35028,BOISTRUDAN,35108,ESSE
35028,BOISTRUDAN,35165,MARCILLE-ROBERT
35028,BOISTRUDAN,35198,MOULINS
35028,BOISTRUDAN,35220,PIRE-CHANCE
35029,BONNEMAIN,35009,BAGUER-MORVAN
35029,BONNEMAIN,35085,COMBOURG
35029,BONNEMAIN,35104,EPINIAC
35029,BONNEMAIN,35159,LOURMAIS
35029,BONNEMAIN,35172,MEILLAC
35029,BONNEMAIN,35308,MESNIL-ROC'H
35029,BONNEMAIN,35342,TREMEHEUC
35029,BONNEMAIN,35362,LE TRONCHET
35030,LA BOSSE-DE-BRETAGNE,35012,BAIN-DE-BRETAGNE
35030,LA BOSSE-DE-BRETAGNE,35106,ERCE-EN-LAMEE
35030,LA BOSSE-DE-BRETAGNE,35140,LALLEU
35030,LA BOSSE-DE-BRETAGNE,35212,PANCE
35030,LA BOSSE-DE-BRETAGNE,35322,LE SEL-DE-BRETAGNE
35030,LA BOSSE-DE-BRETAGNE,35343,TRESBŒUF
35031,LA BOUEXIERE,35001,ACIGNE
35031,LA BOUEXIERE,35068,CHATEAUBOURG
35031,LA BOUEXIERE,35101,DOURDAIN
35031,LA BOUEXIERE,35152,LIFFRE
35031,LA BOUEXIERE,35166,MARPIRE
35031,LA BOUEXIERE,35327,SERVON-SUR-VILAINE
35031,LA BOUEXIERE,35347,VAL-D'IZE
35032,BOURGBARRE,35054,CHANTELOUP
35032,BOURGBARRE,35088,CORPS-NUDS
35032,BOURGBARRE,35208,ORGERES
35032,BOURGBARRE,35250,SAINT-ARMEL
35032,BOURGBARRE,35266,SAINT-ERBLON
35032,BOURGBARRE,35352,VERN-SUR-SEICHE
35033,BOURG-DES-COMPTES,35090,CREVIN
35033,BOURG-DES-COMPTES,35126,GUICHEN
35033,BOURG-DES-COMPTES,35139,LAILLE
35033,BOURG-DES-COMPTES,35221,PLECHATEL
35033,BOURG-DES-COMPTES,35231,POLIGNE
35033,BOURG-DES-COMPTES,35312,SAINT-SENOUX
35034,LA BOUSSAC,35010,BAGUER-PICAN
35034,LA BOUSSAC,35044,BROUALAN
35034,LA BOUSSAC,35104,EPINIAC
35034,LA BOUSSAC,35222,PLEINE-FOUGERES
35034,LA BOUSSAC,35248,SAINS
35034,LA BOUSSAC,35259,SAINT-BROLADRE
35034,LA BOUSSAC,35339,TRANS-LA-FORET
35035,BOVEL,35016,BAULON
35035,BOVEL,35057,LA CHAPELLE-BOUEXIC
35035,BOVEL,35168,VAL D'ANAST
35035,BOVEL,35169,MAXENT
35037,BREAL-SOUS-MONTFORT,35016,BAULON
35037,BREAL-SOUS-MONTFORT,35123,GOVEN
35037,BREAL-SOUS-MONTFORT,35196,MORDELLES
35037,BREAL-SOUS-MONTFORT,35319,SAINT-THURIAL
35037,BREAL-SOUS-MONTFORT,35351,LE VERGER
35038,BREAL-SOUS-VITRE,35105,ERBREE
35038,BREAL-SOUS-VITRE,35183,MONDEVERT
35038,BREAL-SOUS-VITRE,35217,LE PERTRE
35039,BRECE,35001,ACIGNE
35039,BRECE,35207,NOYAL-SUR-VILAINE
35039,BRECE,35327,SERVON-SUR-VILAINE
35040,BRETEIL,35023,BEDEE
35040,BRETEIL,35065,LA CHAPELLE-THOUARAULT
35040,BRETEIL,35080,CINTRE
35040,BRETEIL,35188,MONTFORT-SUR-MEU
35040,BRETEIL,35227,PLEUMELEUC
35040,BRETEIL,35275,SAINT-GILLES
35040,BRETEIL,35331,TALENSAC
35041,BRIE,35054,CHANTELOUP
35041,BRIE,35088,CORPS-NUDS
35041,BRIE,35136,JANZE
35041,BRIE,35321,SAULNIERES
35042,BRIELLES,35006,ARGENTRE-DU-PLESSIS
35042,BRIELLES,35119,GENNES-SUR-SEICHE
35042,BRIELLES,35217,LE PERTRE
35044,BROUALAN,35034,LA BOUSSAC
35044,BROUALAN,35092,CUGUEN
35044,BROUALAN,35104,EPINIAC
35044,BROUALAN,35339,TRANS-LA-FORET
35045,BRUC-SUR-AFF,35219,PIPRIAC
35045,BRUC-SUR-AFF,35285,SAINT-JUST
35045,BRUC-SUR-AFF,35311,SAINT-SEGLIN
35045,BRUC-SUR-AFF,35328,SIXT-SUR-AFF
35045,BRUC-SUR-AFF,56033,CARENTOIR
35046,LES BRULAIS,35084,COMBLESSAC
35046,LES BRULAIS,35168,VAL D'ANAST
35046,LES BRULAIS,56075,GUER
35047,BRUZ,35066,CHARTRES-DE-BRETAGNE
35047,BRUZ,35076,CHAVAGNE
35047,BRUZ,35123,GOVEN
35047,BRUZ,35126,GUICHEN
35047,BRUZ,35139,LAILLE
35047,BRUZ,35281,SAINT-JACQUES-DE-LA-LANDE
35047,BRUZ,35363,PONT-PEAN
35049,CANCALE,35263,SAINT-COULOMB
35049,CANCALE,35299,SAINT-MELOIR-DES-ONDES
35050,CARDROC,35017,LA BAUSSAINE
35050,CARDROC,35058,LA CHAPELLE-CHAUSSEE
35050,CARDROC,35134,LES IFFS
35050,CARDROC,35180,MINIAC-SOUS-BECHEREL
35051,CESSON-SEVIGNE,35001,ACIGNE
35051,CESSON-SEVIGNE,35024,BETTON
35051,CESSON-SEVIGNE,35055,CHANTEPIE
35051,CESSON-SEVIGNE,35099,DOMLOUP
35051,CESSON-SEVIGNE,35207,NOYAL-SUR-VILAINE
35051,CESSON-SEVIGNE,35238,RENNES
35051,CESSON-SEVIGNE,35334,THORIGNE-FOUILLARD
35052,CHAMPEAUX,35141,LANDAVRAN
35052,CHAMPEAUX,35166,MARPIRE
35052,CHAMPEAUX,35194,MONTREUIL-SOUS-PEROUSE
35052,CHAMPEAUX,35229,POCE-LES-BOIS
35052,CHAMPEAUX,35283,SAINT-JEAN-SUR-VILAINE
35052,CHAMPEAUX,35347,VAL-D'IZE
35054,CHANTELOUP,35032,BOURGBARRE
35054,CHANTELOUP,35041,BRIE
35054,CHANTELOUP,35088,CORPS-NUDS
35054,CHANTELOUP,35090,CREVIN
35054,CHANTELOUP,35139,LAILLE
35054,CHANTELOUP,35208,ORGERES
35054,CHANTELOUP,35218,LE PETIT-FOUGERAY
35054,CHANTELOUP,35321,SAULNIERES
35055,CHANTEPIE,35051,CESSON-SEVIGNE
35055,CHANTEPIE,35099,DOMLOUP
35055,CHANTEPIE,35206,NOYAL-CHATILLON-SUR-SEICHE
35055,CHANTEPIE,35238,RENNES
35055,CHANTEPIE,35352,VERN-SUR-SEICHE
35056,LA CHAPELLE-AUX-FILTZMEENS,35085,COMBOURG
35056,LA CHAPELLE-AUX-FILTZMEENS,35172,MEILLAC
35056,LA CHAPELLE-AUX-FILTZMEENS,35226,PLEUGUENEUC
35056,LA CHAPELLE-AUX-FILTZMEENS,35233,QUEBRIAC
35056,LA CHAPELLE-AUX-FILTZMEENS,35265,SAINT-DOMINEUC
35057,LA CHAPELLE-BOUEXIC,35016,BAULON
35057,LA CHAPELLE-BOUEXIC,35035,BOVEL
35057,LA CHAPELLE-BOUEXIC,35127,GUIGNEN
35057,LA CHAPELLE-BOUEXIC,35168,VAL D'ANAST
35057,LA CHAPELLE-BOUEXIC,35175,MERNEL
35058,LA CHAPELLE-CHAUSSEE,35050,CARDROC
35058,LA CHAPELLE-CHAUSSEE,35134,LES IFFS
35058,LA CHAPELLE-CHAUSSEE,35144,LANGAN
35058,LA CHAPELLE-CHAUSSEE,35146,LANGOUET
35058,LA CHAPELLE-CHAUSSEE,35180,MINIAC-SOUS-BECHEREL
35058,LA CHAPELLE-CHAUSSEE,35245,ROMILLE
35058,LA CHAPELLE-CHAUSSEE,35258,SAINT-BRIEUC-DES-IFFS
35058,LA CHAPELLE-CHAUSSEE,35276,SAINT-GONDRAN
35058,LA CHAPELLE-CHAUSSEE,35317,SAINT-SYMPHORIEN
35059,LA CHAPELLE-DES-FOUGERETZ,35173,MELESSE
35059,LA CHAPELLE-DES-FOUGERETZ,35177,LA MEZIERE
35059,LA CHAPELLE-DES-FOUGERETZ,35189,MONTGERMONT
35059,LA CHAPELLE-DES-FOUGERETZ,35210,PACE
35059,LA CHAPELLE-DES-FOUGERETZ,35278,SAINT-GREGOIRE
35060,LA CHAPELLE DU LOU DU LAC,35023,BEDEE
35060,LA CHAPELLE DU LOU DU LAC,35135,IRODOUER
35060,LA CHAPELLE DU LOU DU LAC,35143,LANDUJAN
35060,LA CHAPELLE DU LOU DU LAC,35184,MONTAUBAN-DE-BRETAGNE
35061,LA CHAPELLE-ERBREE,35105,ERBREE
35061,LA CHAPELLE-ERBREE,35300,SAINT-M'HERVE
35062,LA CHAPELLE-JANSON,35112,FLEURIGNE
35062,LA CHAPELLE-JANSON,35163,LUITRE-DOMPIERRE
35062,LA CHAPELLE-JANSON,35324,LA SELLE-EN-LUITRE
35063,LA CHAPELLE-SAINT-AUBERT,35025,BILLE
35063,LA CHAPELLE-SAINT-AUBERT,35243,ROMAGNE
35063,LA CHAPELLE-SAINT-AUBERT,35282,RIVES-DU-COUESNON
35063,LA CHAPELLE-SAINT-AUBERT,35310,SAINT-SAUVEUR-DES-LANDES
35064,LA CHAPELLE-DE-BRAIN,35145,LANGON
35064,LA CHAPELLE-DE-BRAIN,35237,RENAC
35065,LA CHAPELLE-THOUARAULT,35040,BRETEIL
35065,LA CHAPELLE-THOUARAULT,35080,CINTRE
35065,LA CHAPELLE-THOUARAULT,35131,L'HERMITAGE
35065,LA CHAPELLE-THOUARAULT,35196,MORDELLES
35065,LA CHAPELLE-THOUARAULT,35275,SAINT-GILLES
35066,CHARTRES-DE-BRETAGNE,35047,BRUZ
35066,CHARTRES-DE-BRETAGNE,35206,NOYAL-CHATILLON-SUR-SEICHE
35066,CHARTRES-DE-BRETAGNE,35281,SAINT-JACQUES-DE-LA-LANDE
35066,CHARTRES-DE-BRETAGNE,35363,PONT-PEAN
35067,CHASNE-SUR-ILLET,35107,ERCE-PRES-LIFFRE
35067,CHASNE-SUR-ILLET,35152,LIFFRE
35067,CHASNE-SUR-ILLET,35197,MOUAZE
35067,CHASNE-SUR-ILLET,35251,SAINT-AUBIN-D'AUBIGNE
35067,CHASNE-SUR-ILLET,35315,SAINT-SULPICE-LA-FORET
35068,CHATEAUBOURG,35031,LA BOUEXIERE
35068,CHATEAUBOURG,35096,DOMAGNE
35068,CHATEAUBOURG,35166,MARPIRE
35068,CHATEAUBOURG,35264,SAINT-DIDIER
35068,CHATEAUBOURG,35283,SAINT-JEAN-SUR-VILAINE
